step,velocity_loss,stress_loss
2675,0.4755859,
2676,0.2979683,
2677,0.502542,
2678,0.37038633,
2679,0.3202207,
2680,0.32309192,
2681,1.7094493,
2682,0.41995862,
2683,0.25522357,
2684,0.35477707,
2685,0.31254828,
2686,0.34861645,
2687,0.5469847,
2688,0.33717245,
2689,0.30222133,
2690,0.38353145,
2691,0.32551003,
2692,0.48133916,
2693,0.5422982,
2694,0.4784598,
2695,0.6555255,
2696,0.3969384,
2697,0.42835492,
2698,0.30827332,
2699,0.4595892,
2700,0.6016714,
2701,0.4110002,
2702,0.35534412,
2703,0.2887305,
2704,0.40554738,
2705,0.6766341,
2706,0.3138468,
2707,0.45229843,
2708,0.9481897,
2709,0.67459327,
2710,0.36770123,
2711,0.43317422,
2712,0.58470184,
2713,0.30255613,
2714,0.4588166,
2715,13.161101,
2716,0.38326383,
2717,0.48807284,
2718,0.65463245,
2719,0.4244698,
2720,0.51568407,
2721,0.45810184,
2722,0.49143714,
2723,0.41198057,
2724,0.29664522,
2725,0.31240666,
2726,0.30511585,
2727,0.46453387,
2728,0.888567,
2729,0.38706467,
2730,0.6013864,
2731,0.6019004,
2732,0.4891048,
2733,0.39655623,
2734,0.48638278,
2735,0.47378182,
2736,0.3346257,
2737,0.41891974,
2738,0.534039,
2739,0.40615362,
2740,0.36514974,
2741,0.352432,
2742,0.33443996,
2743,0.28712168,
2744,0.44850326,
2745,0.30840614,
2746,0.51873416,
2747,0.6897042,
2748,0.67924535,
2749,2.0932055,
2750,0.30798486,
2751,0.77356225,
2752,0.27201515,
2753,0.30904844,
2754,0.27364138,
2755,0.429822,
2756,0.2525077,
2757,0.4807,
2758,0.3953935,
2759,0.28217778,
2760,0.4061542,
2761,0.3212402,
2762,0.38659343,
2763,0.59060097,
2764,0.38163164,
2765,0.4380845,
2766,0.37296695,
2767,0.3555813,
2768,0.37093174,
2769,0.33751258,
2770,0.29521596,
2771,0.44981664,
2772,0.2759488,
2773,0.24338298,
2774,0.3446355,
2775,0.634194,
2776,0.4006227,
2777,0.3457555,
2778,0.48828313,
2779,0.49927375,
2780,0.36757573,
2781,0.2923233,
2782,0.304839,
2783,0.31608844,
2784,0.35439202,
2785,0.41545135,
2786,0.34739947,
2787,4.822613,
2788,0.5045077,
2789,0.31289846,
2790,0.31536064,
2791,0.25283182,
2792,0.386307,
2793,0.2373133,
2794,0.40815052,
2795,0.3847372,
2796,0.3512634,
2797,0.4399913,
2798,0.36142915,
2799,0.3744929,
2800,0.28697184,
2801,0.25303188,
2802,0.51509917,
2803,0.39091763,
2804,0.39086515,
2805,0.527682,
2806,0.25490984,
2807,0.69011205,
2808,0.37375402,
2809,0.30714172,
2810,0.34686512,
2811,0.39191198,
2812,0.6175668,
2813,0.37646192,
2814,0.29933465,
2815,0.3732784,
2816,0.36541396,
2817,0.32296222,
2818,16.569483,
2819,0.44231895,
2820,0.9400041,
2821,0.37320298,
2822,0.28321928,
2823,0.42481956,
2824,0.45211917,
2825,0.6250735,
2826,0.27154294,
2827,0.3556149,
2828,0.807397,
2829,0.5038442,
2830,0.36073604,
2831,0.32259014,
2832,0.4368632,
2833,0.39137042,
2834,0.29010746,
2835,0.57942647,
2836,0.328111,
2837,0.3882413,
2838,0.4414546,
2839,0.5317307,
2840,0.52097267,
2841,0.4962779,
2842,0.34882063,
2843,0.29084644,
2844,0.33793476,
2845,0.51123524,
2846,0.6784966,
2847,0.45268157,
2848,0.36028498,
2849,0.2627923,
2850,0.37558094,
2851,0.3424001,
2852,0.3352182,
2853,0.3855965,
2854,10.098598,
2855,0.4815498,
2856,0.3830448,
2857,0.42820075,
2858,0.39009416,
2859,2.3907511,
2860,0.47061133,
2861,0.37991264,
2862,0.7092322,
2863,0.25025287,
2864,0.3350421,
2865,2.4114425,
2866,4.9326963,
2867,0.3708656,
2868,0.69205195,
2869,0.49532682,
2870,0.5410915,
2871,0.9216252,
2872,1.581216,
2873,0.39637563,
2874,0.48993522,
2875,0.7041643,
2876,1.0920637,
2877,0.33393028,
2878,0.2471114,
2879,0.5790425,
2880,0.4355693,
2881,0.32692695,
2882,0.25926003,
2883,0.51394,
2884,0.44728267,
2885,0.27012685,
2886,0.43400916,
2887,0.395808,
2888,0.45085308,
2889,0.2989136,
2890,0.3337462,
2891,0.37266997,
2892,0.37276313,
2893,0.6782685,
2894,0.3270526,
2895,0.38680422,
2896,0.28429267,
2897,0.27326864,
2898,0.3938784,
2899,0.43661955,
2900,0.25987422,
2901,0.50350195,
2902,0.5991831,
2903,0.69787097,
2904,0.44290796,
2905,0.32265648,
2906,0.2828035,
2907,0.29433838,
2908,0.39024058,
2909,0.3258051,
2910,0.38157687,
2911,0.37661225,
2912,0.34444347,
2913,0.44661048,
2914,1.2519114,
2915,0.6705219,
2916,0.5255634,
2917,0.4602697,
2918,0.6099496,
2919,0.4092138,
2920,0.35913152,
2921,0.34402132,
2922,2.91734,
2923,0.42618078,
2924,0.43933034,
2925,2.2561035,
2926,0.33285007,
2927,0.33098367,
2928,0.39405185,
2929,0.39108074,
2930,0.44239762,
2931,0.28576604,
2932,0.5844187,
2933,0.43867105,
2934,0.24365398,
2935,0.2365469,
2936,0.52645856,
2937,0.33931953,
2938,0.34247828,
2939,0.3246067,
2940,0.40920347,
2941,0.3922137,
2942,0.33980235,
2943,0.38549748,
2944,0.2698329,
2945,0.2691321,
2946,0.49200195,
2947,0.52462655,
2948,0.42067268,
2949,0.66131204,
2950,0.5007662,
2951,0.33677372,
2952,0.2614867,
2953,0.7456416,
2954,0.4007238,
2955,0.4230249,
2956,4.624971,
2957,0.59191036,
2958,0.4857938,
2959,0.41726404,
2960,0.32688278,
2961,0.55097586,
2962,0.40663314,
2963,0.7524603,
2964,0.3527693,
2965,0.52007246,
2966,0.43908098,
2967,0.39055243,
2968,0.38512653,
2969,0.29715407,
2970,0.32126173,
2971,0.4663186,
2972,0.27144876,
2973,0.28133312,
2974,0.5511256,
2975,0.6521243,
2976,0.33818352,
2977,0.2355256,
2978,0.33561665,
2979,0.3478661,
2980,0.35105094,
2981,0.35993406,
2982,0.32547414,
2983,0.4082031,
2984,0.73710096,
2985,0.2941018,
2986,0.29663077,
2987,0.35213992,
2988,0.2997536,
2989,0.51816255,
2990,0.32628325,
2991,0.543834,
2992,0.283365,
2993,0.2843099,
2994,0.31540352,
2995,0.3585689,
2996,0.452724,
2997,0.44240916,
2998,0.51518553,
2999,0.35275188,
3000,0.45761263,
3001,0.23897906,
3002,0.3541057,
3003,0.32462704,
3004,0.38772526,
3005,0.72991097,
3006,0.23880987,
3007,0.22584085,
3008,0.28074777,
3009,0.47142962,
3010,0.45217878,
3011,0.3297219,
3012,0.3239572,
3013,0.29341576,
3014,0.28059658,
3015,0.3374368,
3016,0.6027423,
3017,0.45019886,
3018,0.49423617,
3019,0.3439549,
3020,0.3051045,
3021,3.4706507,
3022,0.4882911,
3023,0.7676886,
3024,0.31390983,
3025,6.6288204,
3026,0.4137416,
3027,0.31746662,
3028,0.40215015,
3029,0.51974183,
3030,0.290188,
3031,0.34802195,
3032,0.3248555,
3033,0.307536,
3034,0.27632132,
3035,0.62208825,
3036,0.37981525,
3037,0.5495346,
3038,0.4326936,
3039,0.3925319,
3040,0.47371095,
3041,0.3450446,
3042,0.2435059,
3043,0.743388,
3044,1.515312,
3045,0.85496163,
3046,0.67054147,
3047,0.6413951,
3048,0.55246073,
3049,3.424138,
3050,0.52491814,
3051,0.5846262,
3052,2.4483716,
3053,0.31576627,
3054,0.5236733,
3055,0.42326784,
3056,0.41226527,
3057,0.35595244,
3058,4.4746327,
3059,2.6510117,
3060,0.4210253,
3061,0.42298254,
3062,0.29712823,
3063,0.6923239,
3064,55.351875,
3065,0.33530995,
3066,0.49925482,
3067,0.3922319,
3068,0.31813225,
3069,0.41345602,
3070,0.5046048,
3071,0.28692514,
3072,0.3092165,
3073,0.37187144,
3074,0.4359505,
3075,0.76153857,
3076,0.34081843,
3077,0.2812574,
3078,0.57205224,
3079,0.40837878,
3080,0.6616951,
3081,0.40357468,
3082,9.838638,
3083,0.6122515,
3084,0.61618847,
3085,0.54329693,
3086,0.36367723,
3087,0.35027316,
3088,0.44936967,
3089,0.3940708,
3090,0.33877295,
3091,0.49529764,
3092,1.3435726,
3093,0.38729933,
3094,0.58414876,
3095,0.40694788,
3096,0.48760906,
3097,0.28721496,
3098,29.635391,
3099,0.71269643,
3100,0.7363674,
3101,0.7164283,
3102,0.4824726,
3103,0.3154592,
3104,0.30108598,
3105,0.3753629,
3106,0.5494525,
3107,0.5077425,
3108,0.5609196,
3109,0.35818973,
3110,0.5161391,
3111,0.49802554,
3112,0.38351297,
3113,4.8263216,
3114,0.28570288,
3115,0.65324944,
3116,0.76013756,
3117,1.2067322,
3118,0.6801003,
3119,31.984467,
3120,0.4429903,
3121,0.5467814,
3122,0.427896,
3123,0.48309782,
3124,0.40871117,
3125,0.7238689,
3126,0.6737735,
3127,0.88697517,
3128,0.331553,
3129,0.73390174,
3130,0.4341072,
3131,0.37071025,
3132,0.3365749,
3133,0.45651165,
3134,0.51305544,
3135,1.6673232,
3136,0.412621,
3137,0.41324872,
3138,1.7171378,
3139,0.3252746,
3140,0.5683787,
3141,0.89404833,
3142,0.4570231,
3143,0.4428104,
3144,0.37491217,
3145,0.32353684,
3146,0.35688406,
3147,0.34515306,
3148,0.6130058,
3149,0.29007125,
3150,0.36760545,
3151,0.3850094,
3152,0.31761965,
3153,0.28306338,
3154,0.69244564,
3155,0.47294733,
3156,0.42145514,
3157,0.36487186,
3158,0.2795741,
3159,0.34740978,
3160,0.46202454,
3161,0.7427263,
3162,0.37452456,
3163,0.37046617,
3164,0.39567652,
3165,0.4811279,
3166,0.5454054,
3167,0.52802366,
3168,0.35736322,
3169,5.9763293,
3170,0.453647,
3171,0.32145676,
3172,0.31623247,
3173,0.307598,
3174,0.3709248,
3175,5.191011,
3176,0.5349176,
3177,0.66697496,
3178,0.5561681,
3179,0.88565975,
3180,0.48614162,
3181,0.29478326,
3182,0.3208371,
3183,0.32663107,
3184,1.1912582,
3185,0.7820607,
3186,0.7648271,
3187,1.1848568,
3188,0.6023617,
3189,0.66514045,
3190,0.486349,
3191,0.3998864,
3192,0.29563624,
3193,0.37636504,
3194,0.32929492,
3195,0.5108655,
3196,0.30609885,
3197,0.37973505,
3198,0.3340151,
3199,0.4227767,
3200,0.5039306,
3201,0.62931323,
3202,0.6377549,
3203,0.56760323,
3204,0.54685676,
3205,0.24933425,
3206,0.45147657,
3207,0.31092092,
3208,0.2769917,
3209,0.39132476,
3210,0.45928967,
3211,0.31804183,
3212,0.56635463,
3213,0.81777483,
3214,0.4046466,
3215,0.5308038,
3216,0.4197426,
3217,0.4206971,
3218,0.47225338,
3219,0.43538168,
3220,0.5861681,
3221,0.4112905,
3222,0.32448924,
3223,0.35771617,
3224,0.45153832,
3225,0.28441107,
3226,0.29283547,
3227,0.4408258,
3228,0.29611638,
3229,0.34122428,
3230,0.35460433,
3231,0.3778091,
3232,0.35229665,
3233,0.242246,
3234,0.37140444,
3235,0.53097326,
3236,13.4094,
3237,0.44801655,
3238,0.4612609,
3239,2.2596521,
3240,0.32236966,
3241,0.55384994,
3242,0.44745824,
3243,0.4255183,
3244,0.6383425,
3245,9.285577,
3246,0.4328133,
3247,0.6606255,
3248,0.6642812,
3249,2.1217897,
3250,0.46155733,
3251,0.6164582,
3252,0.33899245,
3253,0.32815418,
3254,0.2765929,
3255,0.45716447,
3256,0.60329807,
3257,0.47954565,
3258,0.4799265,
3259,0.5212476,
3260,0.4768876,
3261,0.7804597,
3262,0.46435276,
3263,0.33168507,
3264,0.39626685,
3265,0.5958255,
3266,0.29172742,
3267,0.43746847,
3268,0.7741554,
3269,0.39395314,
3270,0.5499444,
3271,0.41924036,
3272,0.51202446,
3273,0.41941816,
3274,0.3173613,
3275,0.3178575,
3276,0.42765492,
3277,0.56168556,
3278,0.38261503,
3279,0.34841225,
3280,0.4730174,
3281,0.33492687,
3282,0.35071927,
3283,0.4790883,
3284,0.42369008,
3285,0.67806256,
3286,0.36761,
3287,0.3389618,
3288,0.35971352,
3289,0.40996417,
3290,0.51021785,
3291,0.36966446,
3292,0.37214684,
3293,0.309939,
3294,0.42568353,
3295,1.2123116,
3296,0.7722893,
3297,0.7798184,
3298,0.5730094,
3299,0.7382873,
3300,0.6542686,
3301,0.38892388,
3302,0.5367037,
3303,0.5003506,
3304,0.6503633,
3305,0.58640945,
3306,0.41232726,
3307,0.53294,
3308,0.42130047,
3309,0.39692998,
3310,0.43369484,
3311,0.50071657,
3312,0.44151175,
3313,0.5549383,
3314,0.5698549,
3315,0.5032309,
3316,0.3526422,
3317,0.55222225,
3318,0.4805823,
3319,0.67578363,
3320,0.24762936,
3321,0.33223662,
3322,0.3248388,
3323,18.68206,
3324,0.36799887,
3325,0.33393455,
3326,0.4328937,
3327,0.43749717,
3328,0.5344603,
3329,0.3185231,
3330,0.37003112,
3331,0.2843753,
3332,0.3708915,
3333,0.39801285,
3334,0.8077021,
3335,0.5680048,
3336,0.5832456,
3337,0.69577044,
3338,0.63570946,
3339,0.26842797,
3340,5.444008,
3341,0.52055115,
3342,0.48234206,
3343,0.30002964,
3344,0.29243213,
3345,0.45810154,
3346,0.33798862,
3347,0.40719593,
3348,0.3177401,
3349,0.31167933,
3350,0.4181655,
3351,0.40723225,
3352,0.37587526,
3353,0.5232602,
3354,1.3183659,
3355,0.4587961,
3356,0.3868764,
3357,0.8508756,
3358,0.48474088,
3359,0.46868563,
3360,0.31001914,
3361,0.2514153,
3362,0.3233994,
3363,1.1608534,
3364,0.26940387,
3365,0.33414516,
3366,0.3915844,
3367,0.46585998,
3368,0.59288466,
3369,0.61277467,
3370,0.55427325,
3371,0.3672227,
3372,0.85850936,
3373,0.53490657,
3374,0.27578932,
3375,0.31665483,
3376,0.4962902,
3377,0.33445135,
3378,0.2685829,
3379,0.42279437,
3380,0.46701458,
3381,0.30657592,
3382,0.4232111,
3383,0.24185787,
3384,0.29304308,
3385,0.57763886,
3386,0.35244292,
3387,0.40463552,
3388,0.29795966,
3389,0.284055,
3390,0.34158558,
3391,0.22378881,
3392,1.0711561,
3393,0.5057134,
3394,0.3436839,
3395,0.8354497,
3396,0.34841484,
3397,0.47367188,
3398,0.31300378,
3399,0.25224513,
3400,0.2591718,
3401,0.28383282,
3402,0.30057997,
3403,2.205854,
3404,0.25169358,
3405,0.25414664,
3406,0.65234184,
3407,1.3568512,
3408,0.5000641,
3409,0.43644968,
3410,6.030436,
3411,0.4157054,
3412,0.649188,
3413,0.2514093,
3414,0.2715333,
3415,0.32074326,
3416,0.42507246,
3417,0.6429339,
3418,0.27499726,
3419,0.26913732,
3420,0.3978589,
3421,0.669111,
3422,0.614117,
3423,2.4484982,
3424,0.31838134,
3425,0.4042387,
3426,0.24849987,
3427,0.49725613,
3428,0.34006494,
3429,0.39518988,
3430,0.22137547,
3431,0.26657054,
3432,0.25422022,
3433,0.35962036,
3434,0.35789397,
3435,0.62758046,
3436,0.335213,
3437,0.3696909,
3438,0.21287201,
3439,0.4322506,
3440,0.52492046,
3441,0.3517492,
3442,0.31321844,
3443,0.35749513,
3444,5.8916564,
3445,0.76592183,
3446,0.28854963,
3447,0.46278262,
3448,0.40816152,
3449,0.41760498,
3450,0.4091179,
3451,0.43644023,
3452,2.037831,
3453,0.41679016,
3454,0.4108023,
3455,0.40799645,
3456,0.31536138,
3457,2.1049519,
3458,0.40175006,
3459,0.27572265,
3460,0.36679175,
3461,0.24010776,
3462,0.44580004,
3463,0.32098725,
3464,0.28160205,
3465,0.43826413,
3466,0.26203194,
3467,0.25490826,
3468,0.42108202,
3469,0.35718927,
3470,0.40664712,
3471,0.30977833,
3472,0.34456804,
3473,0.4090681,
3474,0.2396218,
3475,0.31412244,
3476,0.27040038,
3477,0.32210216,
3478,0.501841,
3479,0.37536335,
3480,0.508441,
3481,0.2907101,
3482,0.3427759,
3483,0.4246365,
3484,0.3330388,
3485,0.312319,
3486,0.2681522,
3487,0.30005834,
3488,0.27489746,
3489,0.43790287,
3490,0.45491675,
3491,1.8846638,
3492,0.2733422,
3493,0.4419177,
3494,0.37157992,
3495,0.3704591,
3496,0.80382395,
3497,0.26250583,
3498,0.33273944,
3499,0.36177447,
3500,0.38891393,
3501,0.3231053,
3502,0.38486204,
3503,0.32775807,
3504,17.131826,
3505,0.28992435,
3506,0.57035995,
3507,0.31359768,
3508,5.817986,
3509,0.75770026,
3510,0.49293098,
3511,0.30335602,
3512,0.7781439,
3513,0.70578957,
3514,0.66637653,
3515,0.4711362,
3516,0.35542357,
3517,0.5506274,
3518,0.25577545,
3519,0.41871443,
3520,0.33640385,
3521,0.3007793,
3522,0.38240814,
3523,0.31077918,
3524,0.30253717,
3525,77.509445,
3526,2.3364868,
3527,0.5000528,
3528,0.46982265,
3529,0.26582804,
3530,0.5691908,
3531,0.6312196,
3532,0.9343332,
3533,0.32158983,
3534,0.3022848,
3535,0.30978593,
3536,0.61826485,
3537,0.2394608,
3538,0.6172356,
3539,0.94361365,
3540,0.39836225,
3541,0.46223262,
3542,0.71900403,
3543,0.34975708,
3544,0.32389393,
3545,0.4592021,
3546,0.3852106,
3547,0.30406234,
3548,0.3837412,
3549,0.4385077,
3550,0.3191067,
3551,0.46294862,
3552,0.3685051,
3553,0.41733637,
3554,0.48984987,
3555,0.31241181,
3556,0.32019928,
3557,0.34843302,
3558,0.3638225,
3559,0.4381354,
3560,0.3797818,
3561,0.29012966,
3562,8.884071,
3563,0.38127035,
3564,0.32484895,
3565,0.28811458,
3566,0.40457875,
3567,0.7820239,
3568,1.0104556,
3569,0.4730066,
3570,0.52182096,
3571,0.3706671,
3572,0.5064799,
3573,0.3795558,
3574,0.3036632,
3575,0.4178525,
3576,0.36272392,
3577,6.8055944,
3578,0.39169845,
3579,0.64245486,
3580,0.77214736,
3581,7.7959337,
3582,0.38841605,
3583,0.79200906,
3584,0.65971905,
3585,0.53126395,
3586,0.49728388,
3587,0.4960631,
3588,0.30042255,
3589,0.39837113,
3590,0.41956168,
3591,0.6467056,
3592,0.91013855,
3593,0.5591801,
3594,0.5248894,
3595,0.39274102,
3596,0.340353,
3597,0.26392734,
3598,0.29831162,
3599,9.608715,
3600,0.34298733,
3601,0.5540243,
3602,0.50873613,
3603,0.2708753,
3604,0.5981778,
3605,0.36555007,
3606,0.3842508,
3607,0.4346738,
3608,0.27955246,
3609,0.3640623,
3610,0.3894735,
3611,0.5576914,
3612,5.528754,
3613,0.30393505,
3614,0.3800581,
3615,0.2377056,
3616,0.3092572,
3617,13.043165,
3618,0.332472,
3619,0.41408646,
3620,0.49518743,
3621,0.34253705,
3622,0.40842384,
3623,0.33933264,
3624,0.74467963,
3625,0.43793985,
3626,0.29661623,
3627,40.671642,
3628,0.43457022,
3629,0.5506081,
3630,0.3209008,
3631,0.54200804,
3632,0.57030886,
3633,0.42526636,
3634,0.27196887,
3635,0.4079422,
3636,0.41293758,
3637,0.6177795,
3638,0.2590443,
3639,0.4597516,
3640,0.25457385,
3641,0.35257182,
3642,0.3489877,
3643,0.5506302,
3644,0.37527683,
3645,0.47181937,
3646,0.29319683,
3647,0.29936633,
3648,0.4190539,
3649,0.27904162,
3650,0.37077603,
3651,0.24566194,
3652,0.38515145,
3653,0.8305104,
3654,0.31162545,
3655,0.29133928,
3656,0.31252542,
3657,0.35065556,
3658,0.286359,
3659,0.22506744,
3660,0.3452734,
3661,0.38012388,
3662,0.39304343,
3663,0.3379403,
3664,0.41369364,
3665,0.31761897,
3666,0.29753283,
3667,0.4409096,
3668,0.26367545,
3669,0.25146866,
3670,0.29739463,
3671,0.23056294,
3672,0.4038006,
3673,0.38110825,
3674,0.5653876,
3675,0.2550102,
3676,0.32852262,
3677,0.3557564,
3678,0.5783969,
3679,0.39056838,
3680,0.5237959,
3681,5.6887364,
3682,0.33022055,
3683,0.55988866,
3684,0.40221542,
3685,0.28474107,
3686,0.36078477,
3687,5.887468,
3688,0.21711595,
3689,0.25942186,
3690,0.46151832,
3691,0.2576928,
3692,0.18895295,
3693,0.3708725,
3694,0.24171379,
3695,0.27985218,
3696,0.34201902,
3697,0.28480768,
3698,0.3735008,
3699,0.4765238,
3700,0.410283,
3701,5.147968,
3702,0.49255297,
3703,4.5341234,
3704,0.3217411,
3705,0.30195835,
3706,0.8313084,
3707,0.35751113,
3708,0.76913756,
3709,0.2842704,
3710,0.33794537,
3711,0.25653127,
3712,0.26661462,
3713,0.18237367,
3714,0.60916454,
3715,9.728175,
3716,0.47530356,
3717,0.5862387,
3718,0.40999433,
3719,0.2745365,
3720,0.2868612,
3721,0.38037226,
3722,0.5893272,
3723,0.40953133,
3724,0.24928498,
3725,5.919273,
3726,0.8973697,
3727,0.53161234,
3728,0.5903914,
3729,0.59326184,
3730,12.770379,
3731,0.445649,
3732,0.37260512,
3733,0.26152742,
3734,0.62127197,
3735,0.42841873,
3736,0.5924897,
3737,0.82467633,
3738,0.41225022,
3739,0.3791002,
3740,0.27176908,
3741,0.34973067,
3742,0.35161704,
3743,0.33362728,
3744,0.33797705,
3745,0.33738384,
3746,0.85203606,
3747,0.2775286,
3748,0.25876525,
3749,0.51762956,
3750,0.58852386,
3751,0.33188838,
3752,0.29811648,
3753,0.27155873,
3754,0.2887903,
3755,0.7479617,
3756,0.3753751,
3757,0.39517152,
3758,0.47400057,
3759,0.29849258,
3760,0.2549736,
3761,0.28049022,
3762,0.2570309,
3763,0.40455097,
3764,0.44277984,
3765,0.3437557,
3766,0.26553103,
3767,0.2753538,
3768,0.33362055,
3769,0.5588181,
3770,0.44413832,
3771,0.46854162,
3772,0.5718165,
3773,0.4888769,
3774,0.27059054,
3775,0.28927568,
3776,0.32341892,
3777,0.28893772,
3778,0.4041155,
3779,0.31295332,
3780,0.35816693,
3781,0.28992656,
3782,0.3155279,
3783,0.264233,
3784,0.5193167,
3785,0.28306535,
3786,0.33848473,
3787,17.475546,
3788,0.39293924,
3789,0.5364415,
3790,3.3299298,
3791,7.502556,
3792,0.9933674,
3793,1.6531384,
3794,0.9173415,
3795,0.7600635,
3796,0.35200146,
3797,0.5759726,
3798,0.7270948,
3799,0.63466597,
3800,0.60206777,
3801,0.5037871,
3802,0.39413705,
3803,0.41773194,
3804,0.41808262,
3805,0.3242595,
3806,0.43537885,
3807,0.81820774,
3808,0.5987751,
3809,0.3530939,
3810,0.5637266,
3811,0.31659803,
3812,0.52279586,
3813,0.39284682,
3814,0.3253688,
3815,0.322611,
3816,0.2992728,
3817,0.27538735,
3818,0.30432922,
3819,0.60212183,
3820,0.31328613,
3821,0.45478755,
3822,1.8471633,
3823,0.3282152,
3824,0.3677747,
3825,0.36502612,
3826,0.9897907,
3827,0.7466757,
3828,0.54642177,
3829,0.7456639,
3830,0.27693754,
3831,0.3516006,
3832,0.46371767,
3833,0.34428123,
3834,0.3287281,
3835,0.30872634,
3836,0.32224622,
3837,0.5408962,
3838,0.29298553,
3839,0.46917102,
3840,0.340452,
3841,0.44989273,
3842,0.30466145,
3843,0.25759673,
3844,0.47994906,
3845,0.40494198,
3846,0.5027762,
3847,0.3787826,
3848,0.88805515,
3849,0.5879919,
3850,0.4767554,
3851,0.5051663,
3852,0.34087163,
3853,0.63035595,
3854,0.26960123,
3855,0.344918,
3856,0.39176637,
3857,0.3100986,
3858,0.41088066,
3859,0.34060562,
3860,0.47715446,
3861,31.0835,
3862,0.3404465,
3863,0.5368973,
3864,0.5821946,
3865,0.5041156,
3866,0.53011507,
3867,0.8408941,
3868,0.32432967,
3869,0.29694855,
3870,0.60393673,
3871,0.33136058,
3872,0.24284263,
3873,0.32483533,
3874,0.335533,
3875,0.32758507,
3876,0.23166214,
3877,0.29749137,
3878,4.3285217,
3879,0.51140326,
3880,0.47662386,
3881,0.4290235,
3882,0.98463047,
3883,0.33491337,
3884,0.41724718,
3885,1.1425613,
3886,0.2994962,
3887,0.5612031,
3888,12.115625,
3889,0.39860195,
3890,0.5731253,
3891,0.71299225,
3892,0.8446556,
3893,0.35522038,
3894,0.3043951,
3895,0.4171697,
3896,0.39473787,
3897,0.75827205,
3898,0.3974111,
3899,0.3190319,
3900,0.20772502,
3901,6.9556665,
3902,0.24548945,
3903,0.3292864,
3904,0.3047178,
3905,0.26422054,
3906,0.33398652,
3907,0.4185847,
3908,0.36458144,
3909,0.24875277,
3910,0.43573448,
3911,0.557385,
3912,0.62181264,
3913,0.5982224,
3914,0.49432904,
3915,0.2559845,
3916,0.35007042,
3917,0.46747622,
3918,0.4156964,
3919,0.25767353,
3920,6.6457267,
3921,0.36765808,
3922,0.39697516,
3923,0.71121615,
3924,0.43493232,
3925,0.3560175,
3926,0.51384795,
3927,0.4981599,
3928,0.3177151,
3929,0.27506834,
3930,0.47207612,
3931,2.0187154,
3932,0.44398743,
3933,0.3405765,
3934,0.3412753,
3935,0.36013952,
3936,0.6302399,
3937,0.3129837,
3938,0.27158543,
3939,0.2251046,
3940,0.33588985,
3941,0.24327405,
3942,0.5453896,
3943,0.37061274,
3944,0.32706144,
3945,0.2594356,
3946,0.2769346,
3947,10.3021145,
3948,0.5416931,
3949,0.5060423,
3950,0.49207935,
3951,0.6329915,
3952,0.52424824,
3953,0.39545965,
3954,0.39091268,
3955,0.28480795,
3956,0.30503374,
3957,0.35757068,
3958,0.23713894,
3959,0.44112659,
3960,0.25125626,
3961,0.36701068,
3962,9.856844,
3963,0.3186268,
3964,0.26636878,
3965,0.29285172,
3966,0.24241582,
3967,0.28323597,
3968,14.911867,
3969,0.3575078,
3970,0.3883158,
3971,0.2600852,
3972,0.2656184,
3973,0.28162852,
3974,0.31603912,
3975,0.5515854,
3976,0.25666586,
3977,0.30011573,
3978,0.4689284,
3979,0.49689546,
3980,4.8733554,
3981,0.57242996,
3982,0.42057803,
3983,0.3860973,
3984,0.3292034,
3985,0.33989614,
3986,0.6622071,
3987,0.4617774,
3988,0.559738,
3989,0.38960588,
3990,0.54383415,
3991,0.405004,
3992,0.43835732,
3993,0.9270704,
3994,0.39032555,
3995,0.4577651,
3996,0.55692923,
3997,0.3151204,
3998,8.221399,
3999,0.54043114,
4000,0.6678323,
4001,0.24228112,
4002,0.36152747,
4003,0.37254328,
4004,0.43210235,
4005,0.3525814,
4006,0.21838477,
4007,0.46054786,
4008,0.36025873,
4009,0.32793963,
4010,0.5459892,
4011,0.42959628,
4012,0.53882265,
4013,10.785193,
4014,0.3037092,
4015,0.42757684,
4016,0.36347723,
4017,0.28151977,
4018,0.37599263,
4019,0.5464242,
4020,0.5764493,
4021,0.3268011,
4022,0.24954087,
4023,4.4664526,
4024,0.44288898,
4025,0.34950525,
4026,0.3342002,
4027,0.31763965,
4028,0.35796258,
4029,0.9507233,
4030,0.2926063,
4031,0.6208972,
4032,0.49324748,
4033,0.54511315,
4034,0.3555677,
4035,0.3970625,
4036,2.5737686,
4037,0.512655,
4038,0.3664744,
4039,1.7230171,
4040,25.232752,
4041,0.5966382,
4042,0.6240204,
4043,0.6350816,
4044,0.58721256,
4045,26.950119,
4046,0.8388535,
4047,0.7819462,
4048,0.46679214,
4049,0.8371429,
4050,0.51348054,
4051,0.42791,
4052,0.46204892,
4053,0.6782235,
4054,0.4935997,
4055,4.718061,
4056,0.35702622,
4057,12.465407,
4058,0.31561357,
4059,0.56968653,
4060,0.32259095,
4061,0.44519022,
4062,0.363957,
4063,0.6866042,
4064,0.7024194,
4065,0.9548376,
4066,0.26264963,
4067,0.7207957,
4068,0.42569068,
4069,0.37752104,
4070,0.2528385,
4071,2.0209434,
4072,0.28859252,
4073,0.5888859,
4074,0.5016297,
4075,0.30893922,
4076,0.20677003,
4077,0.25619704,
4078,0.48080918,
4079,0.25367635,
4080,3.3316376,
4081,0.33110932,
4082,0.22106136,
